nohup: 忽略输入
1456250588 2767.99 22.4
1456250589 2767.93 22.4
1456250590 2767.84 22.4
1456250591 2767.84 22.4
1456250592 2768.23 22.4
1456250593 2768.23 22.4
1456250594 2768.19 22.4
1456250595 2768.19 22.4
1456250596 2768.19 22.4
1456250597 2768.19 22.4
1456250597 2768.19 22.4
1456250598 2769.35 22.4
1456250599 2769.35 22.4
1456250600 2769.35 22.4
1456250601 2769.35 22.4
1456250602 2769.06 22.4
1456250603 2769.06 22.4
1456250604 2769.06 22.4
1456250605 2769.06 22.4
1456250606 2770.49 22.4
1456250607 2770.47 22.4
1456250608 2770.7 22.4
1456250609 2770.7 22.4
1456250609 2770.7 22.4
1456250610 2770.74 22.4
1456250611 2770.74 22.4
1456250612 2770.74 22.4
1456250613 2770.74 22.4
1456250614 2770.74 22.4
1456250615 2771.09 22.4
1456250616 2771.09 22.4
1456250617 2771.09 22.4
1456250618 2771.09 22.4
1456250619 2771.09 22.4
1456250620 2771.77 22.4
1456250621 2771.77 22.41
1456250621 2771.77 22.41
1456250622 2771.59 22.4
1456250623 2771.59 22.41
1456250624 2771.59 22.41
1456250625 2771.9 22.41
1456250626 2771.9 22.41
1456250627 2771.9 22.41
1456250628 2772.11 22.41
1456250629 2772.5 22.41
1456250630 2772.5 22.41
1456250630 2771.94 22.41
1456250631 2771.94 22.41
1456250632 2771.94 22.41
1456250633 2771.94 22.41
1456250634 2771.94 22.41
1456250635 2771.94 22.41
1456250636 2772.68 22.41
1456250637 2772.68 22.41
1456250638 2772.68 22.41
1456250639 2772.68 22.41
1456250640 2772.68 22.41
1456250641 2772.86 22.41
1456250641 2772.86 22.41
1456250642 2773.0 22.41
1456250643 2773.0 22.41
1456250644 2773.97 22.41
1456250646 2773.97 22.41
1456250647 2773.25 22.42
1456250648 2773.29 22.42
1456250649 2773.33 22.42
1456250650 2773.91 22.42
1456250650 2774.01 22.42
1456250651 2774.47 22.42
1456250652 2774.53 22.42
1456250653 2775.43 22.42
1456250654 2775.43 22.42
1456250655 2775.12 22.42
1456250656 2775.83 22.42
1456250657 2775.87 22.42
1456250658 2775.87 22.43
1456250659 2775.72 22.43
1456250660 2775.8 22.42
1456250661 2775.8 22.41
1456250661 2775.49 22.41
1456250662 2775.66 22.41
1456250663 2775.94 22.41
1456250664 2775.99 22.42
1456250665 2776.0 22.42
1456250666 2776.0 22.42
1456250667 2776.32 22.43
1456250668 2776.2 22.43
1456250669 2776.16 22.43
1456250670 2775.93 22.43
1456250670 2776.68 22.43
1456250671 2776.85 22.43
1456250672 2776.68 22.43
1456250673 2776.85 22.43
1456250674 2776.92 22.43
1456250675 2777.0 22.43
1456250676 2777.13 22.43
1456250677 2777.22 22.43
1456250678 2777.77 22.43
1456250679 2777.77 22.43
1456250679 2777.79 22.43
1456250680 2777.79 22.43
1456250681 2777.78 22.43
1456250683 2777.8 22.43
1456250683 2777.8 22.43
1456250684 2777.82 22.43
1456250685 2777.82 22.43
1456250686 2778.64 22.43
1456250687 2778.06 22.43
1456250688 2778.33 22.43
1456250689 2778.1 22.43
1456250690 2778.25 22.43
1456250691 2778.35 22.43
1456250691 2778.26 22.43
1456250692 2778.7 22.43
1456250693 2778.73 22.43
1456250694 2778.36 22.43
1456250695 2778.36 22.43
1456250696 2777.92 22.43
1456250697 2778.0 22.43
1456250698 2777.85 22.43
1456250699 2777.77 22.43
1456250700 2777.77 22.43
1456250701 2777.54 22.43
1456250702 2777.54 22.43
1456250703 2777.54 22.43
1456250704 2777.54 22.43
1456250705 2777.54 22.43
1456250706 2777.01 22.43
1456250707 2777.01 22.43
1456250708 2777.27 22.43
1456250708 2777.27 22.43
1456250709 2777.27 22.43
1456250710 2776.96 22.43
1456250711 2776.96 22.43
1456250712 2777.72 22.42
1456250713 2777.72 22.42
1456250714 2777.72 22.41
1456250715 2777.72 22.42
1456250716 2776.71 22.42
1456250717 2776.71 22.42
1456250717 2776.71 22.42
1456250718 2777.42 22.42
1456250719 2777.42 22.42
1456250720 2777.42 22.42
1456250721 2776.19 22.42
1456250722 2776.19 22.42
1456250723 2776.19 22.42
1456250724 2776.7 22.42
1456250725 2776.7 22.42
1456250726 2777.0 22.42
1456250726 2777.0 22.42
1456250727 2776.87 22.42
1456250728 2776.87 22.42
1456250729 2776.87 22.42
1456250730 2776.63 22.42
1456250731 2776.63 22.43
1456250732 2777.16 22.43
1456250733 2777.16 22.43
1456250734 2777.31 22.43
1456250734 2777.01 22.42
1456250735 2776.95 22.42
1456250736 2777.12 22.42
1456250737 2776.95 22.42
1456250738 2777.23 22.42
1456250739 2777.23 22.42
1456250740 2777.45 22.42
1456250741 2777.45 22.42
1456250742 2777.24 22.42
1456250743 2777.39 22.42
1456250744 2777.6 22.42
1456250745 2777.4 22.42
1456250746 2777.24 22.42
1456250747 2777.18 22.43
1456250747 2777.19 22.43
1456250748 2777.24 22.43
1456250749 2777.19 22.43
1456250750 2777.22 22.42
1456250751 2777.18 22.42
1456250752 2777.17 22.42
1456250753 2777.17 22.42
1456250754 2777.09 22.43
1456250755 2777.0 22.42
1456250756 2777.16 22.42
1456250756 2776.93 22.42
1456250757 2777.11 22.42
1456250758 2777.11 22.42
1456250759 2776.61 22.42
1456250760 2776.81 22.42
1456250761 2776.67 22.42
1456250762 2776.85 22.42
1456250763 2776.5 22.42
1456250764 2776.18 22.42
1456250765 2776.85 22.42
1456250765 2776.56 22.42
1456250766 2776.56 22.42
1456250767 2776.3 22.42
1456250768 2776.38 22.42
1456250769 2776.0 22.42
1456250770 2776.0 22.42
1456250771 2775.62 22.42
1456250772 2775.54 22.42
1456250773 2775.54 22.42
1456250774 2775.44 22.42
1456250774 2775.54 22.42
1456250775 2775.54 22.42
1456250776 2774.9 22.42
1456250777 2774.56 22.42
1456250778 2773.9 22.42
1456250779 2774.03 22.42
1456250780 2773.9 22.42
1456250781 2773.9 22.42
1456250782 2773.78 22.42
1456250783 2773.65 22.42
1456250783 2772.94 22.42
1456250784 2772.93 22.42
1456250785 2772.67 22.41
1456250786 2772.35 22.42
1456250787 2772.0 22.42
1456250788 2772.19 22.42
1456250789 2771.28 22.42
1456250790 2771.74 22.42
1456250791 2771.67 22.42
1456250792 2771.67 22.42
1456250793 2771.69 22.42
1456250794 2771.69 22.42
1456250794 2771.99 22.42
1456250795 2771.99 22.42
1456250796 2771.99 22.42
1456250797 2771.73 22.42
1456250798 2771.73 22.42
1456250799 2771.73 22.42
1456250800 2770.87 22.42
1456250801 2770.87 22.42
1456250802 2770.87 22.42
1456250803 2772.94 22.42
1456250804 2772.94 22.42
1456250805 2772.94 22.42
1456250805 2772.94 22.42
1456250806 2772.68 22.42
1456250807 2772.68 22.42
1456250808 2773.44 22.42
1456250809 2773.44 22.42
1456250810 2773.27 22.42
1456250811 2773.27 22.42
1456250812 2773.27 22.42
1456250813 2774.06 22.42
1456250814 2773.93 22.42
1456250814 2773.93 22.42
1456250815 2774.27 22.42
1456250816 2774.56 22.42
1456250817 2774.56 22.42
1456250818 2774.69 22.42
1456250819 2774.89 22.42
1456250820 2774.9 22.42
1456250821 2774.79 22.42
1456250822 2774.79 22.42
1456250823 2775.0 22.42
1456250823 2774.99 22.42
1456250824 2774.99 22.42
1456250825 2775.17 22.42
1456250826 2775.55 22.42
1456250827 2775.55 22.42
1456250828 2775.56 22.42
1456250829 2775.56 22.42
1456250830 2776.0 22.42
1456250831 2776.11 22.42
1456250832 2776.5 22.42
1456250833 2776.42 22.42
1456250833 2776.77 22.43
1456250835 2776.69 22.43
1456250835 2776.69 22.43
1456250836 2776.82 22.43
1456250837 2776.82 22.43
1456250838 2777.07 22.43
1456250839 2777.07 22.43
1456250840 2776.71 22.43
1456250841 2777.2 22.43
1456250842 2776.83 22.43
1456250843 2776.64 22.43
1456250844 2776.44 22.43
1456250844 2776.26 22.43
1456250845 2776.27 22.43
1456250846 2776.34 22.43
1456250847 2776.08 22.43
1456250848 2776.08 22.43
1456250849 2776.07 22.43
1456250850 2776.0 22.43
1456250851 2776.0 22.43
1456250852 2776.01 22.43
1456250853 2776.0 22.43
1456250853 2776.0 22.43
1456250854 2776.0 22.43
1456250855 2776.0 22.43
1456250856 2776.0 22.43
1456250857 2776.0 22.43
1456250858 2776.02 22.43
1456250859 2776.12 22.43
1456250860 2776.12 22.43
1456250861 2776.02 22.43
1456250862 2776.02 22.43
1456250863 2776.27 22.43
1456250863 2776.07 22.43
1456250864 2776.08 22.43
1456250865 2776.13 22.43
1456250866 2776.14 22.43
1456250867 2776.14 22.43
1456250868 2776.14 22.42
1456250869 2775.92 22.42
1456250870 2775.91 22.42
1456250871 2775.88 22.42
1456250872 2775.68 22.42
1456250872 2775.68 22.42
1456250873 2775.62 22.42
1456250874 2775.62 22.42
1456250875 2775.71 22.42
1456250876 2775.44 22.42
1456250877 2775.29 22.42
1456250878 2775.42 22.42
1456250879 2775.03 22.42
1456250880 2775.0 22.42
1456250881 2775.0 22.42
1456250882 2774.55 22.42
1456250883 2774.59 22.42
1456250884 2774.64 22.42
1456250884 2774.51 22.42
1456250885 2774.33 22.42
1456250886 2774.43 22.42
1456250887 2774.09 22.42
1456250888 2774.33 22.42
1456250889 2774.23 22.42
1456250890 2774.0 22.42
1456250891 2773.9 22.42
1456250892 2773.9 22.42
1456250892 2773.77 22.42
1456250893 2773.65 22.42
1456250894 2773.68 22.42
1456250895 2773.49 22.42
1456250896 2773.43 22.42
1456250897 2773.28 22.42
1456250898 2773.35 22.42
1456250899 2773.11 22.42
1456250900 2773.27 22.42
1456250901 2773.12 22.42
1456250901 2773.05 22.42
1456250902 2773.03 22.42
1456250903 2773.08 22.42
1456250904 2772.98 22.42
1456250905 2773.08 22.42
1456250906 2773.1 22.42
1456250907 2773.06 22.42
1456250908 2773.1 22.42
1456250909 2773.1 22.42
1456250910 2773.1 22.42
1456250911 2773.1 22.42
1456250911 2773.1 22.42
1456250912 2773.09 22.42
1456250913 2772.98 22.42
1456250914 2772.98 22.42
1456250915 2774.0 22.42
1456250916 2774.0 22.42
1456250917 2773.93 22.42
1456250918 2773.93 22.42
1456250919 2774.44 22.42
1456250919 2774.44 22.42
1456250920 2774.44 22.42
1456250921 2774.44 22.42
1456250922 2774.82 22.42
1456250923 2774.82 22.42
1456250924 2774.84 22.42
1456250925 2774.84 22.42
1456250926 2774.84 22.42
1456250927 2775.57 22.42
1456250928 2775.57 22.42
1456250929 2775.48 22.42
1456250929 2775.48 22.42
1456250930 2775.48 22.42
1456250931 2776.14 22.42
1456250932 2776.14 22.42
1456250933 2775.97 22.42
1456250934 2775.48 22.42
1456250935 2775.48 22.42
1456250936 2775.62 22.42
1456250937 2775.55 22.42
1456250938 2775.39 22.42
1456250938 2775.4 22.42
1456250939 2775.28 22.42
1456250940 2775.29 22.42
1456250941 2775.26 22.42
1456250942 2775.17 22.42
1456250943 2775.01 22.42
1456250944 2774.94 22.42
1456250945 2774.82 22.42
1456250946 2774.85 22.43
1456250947 2774.74 22.43
1456250947 2774.64 22.43
1456250948 2774.47 22.43
1456250949 2774.42 22.43
1456250950 2774.4 22.43
1456250951 2774.37 22.43
1456250952 2774.1 22.43
1456250953 2774.1 22.42
1456250954 2773.43 22.42
1456250955 2773.69 22.42
1456250956 2773.69 22.42
1456250957 2773.75 22.42
1456250958 2773.5 22.42
1456250959 2773.29 22.42
1456250960 2773.14 22.42
1456250961 2772.97 22.42
1456250961 2773.07 22.42
1456250962 2772.98 22.42
1456250963 2772.64 22.42
1456250964 2772.49 22.42
1456250965 2772.35 22.42
1456250966 2772.25 22.42
1456250967 2772.24 22.42
1456250968 2772.14 22.42
1456250969 2772.07 22.42
1456250969 2772.0 22.42
1456250971 2773.0 22.42
1456250971 2771.98 22.42
1456250972 2772.02 22.42
1456250973 2771.98 22.42
1456250974 2771.98 22.42
1456250975 2771.86 22.42
1456250976 2771.86 22.42
1456250977 2772.0 22.42
1456250978 2772.0 22.42
1456250979 2772.0 22.42
1456250980 2773.54 22.42
1456250981 2773.54 22.42
1456250981 2774.0 22.42
1456250982 2774.0 22.42
1456250983 2774.0 22.42
1456250984 2774.0 22.42
1456250985 2774.0 22.42
1456250986 2776.28 22.42
1456250987 2776.28 22.42
1456250988 2776.28 22.42
1456250989 2776.28 22.42
1456250990 2776.28 22.42
1456250991 2774.01 22.42
1456250991 2774.01 22.42
1456250992 2774.01 22.42
1456250993 2774.01 22.43
1456250994 2774.01 22.43
1456250995 2774.01 22.43
1456250996 2774.01 22.43
1456250997 2775.0 22.43
1456250998 2775.0 22.43
1456250999 2775.42 22.43
1456251000 2775.42 22.43
1456251000 2774.47 22.43
1456251001 2775.0 22.43
1456251002 2774.83 22.43
1456251003 2774.63 22.43
1456251004 2774.41 22.43
1456251005 2774.51 22.43
1456251006 2774.17 22.42
1456251007 2774.0 22.42
1456251008 2774.0 22.42
1456251009 2774.0 22.42
1456251009 2774.04 22.42
1456251010 2773.78 22.42
1456251011 2773.56 22.42
1456251012 2773.58 22.42
1456251013 2773.47 22.42
1456251014 2773.38 22.42
1456251015 2773.38 22.42
1456251016 2773.05 22.42
1456251017 2773.0 22.42
1456251018 2773.09 22.42
1456251019 2773.24 22.42
1456251019 2773.29 22.42
1456251020 2773.31 22.42
1456251021 2773.44 22.42
1456251022 2773.47 22.42
1456251023 2773.5 22.42
1456251024 2773.87 22.42
1456251025 2773.86 22.42
1456251026 2773.86 22.42
1456251027 2774.04 22.42
1456251028 2774.04 22.42
1456251028 2774.37 22.42
1456251029 2774.48 22.42
1456251030 2774.67 22.41
1456251031 2774.62 22.41
1456251032 2774.66 22.41
1456251033 2773.94 22.41
1456251034 2774.0 22.41
1456251035 2773.92 22.41
1456251036 2773.84 22.41
1456251037 2773.98 22.41
1456251037 2773.84 22.41
1456251038 2773.86 22.41
1456251039 2773.86 22.41
1456251040 2773.76 22.41
1456251041 2773.76 22.41
1456251042 2773.52 22.41
1456251043 2773.45 22.41
1456251044 2773.45 22.41
1456251045 2773.45 22.41
1456251047 2773.42 22.41
1456251048 2773.41 22.4
1456251049 2773.05 22.4
1456251049 2773.11 22.4
1456251050 2773.11 22.4
1456251051 2773.0 22.4
1456251052 2773.0 22.4
1456251053 2773.01 22.4
1456251054 2773.0 22.4
1456251055 2773.0 22.4
1456251056 2772.8 22.4
1456251057 2772.75 22.4
1456251058 2772.75 22.4
1456251058 2772.74 22.4
1456251059 2772.75 22.4
1456251060 2772.76 22.4
1456251061 2772.69 22.4
1456251062 2772.59 22.4
1456251063 2772.0 22.4
1456251064 2772.0 22.4
1456251065 2771.99 22.4
1456251066 2771.84 22.4
1456251067 2771.61 22.4
1456251068 2771.4 22.4
1456251068 2771.25 22.4
1456251069 2771.15 22.4
1456251070 2771.16 22.4
1456251071 2771.42 22.4
1456251072 2771.17 22.4
1456251073 2771.17 22.4
1456251074 2771.44 22.4
1456251075 2771.14 22.4
1456251076 2770.99 22.4
1456251077 2771.29 22.4
1456251078 2771.29 22.4
1456251078 2771.18 22.4
1456251079 2770.85 22.4
1456251080 2770.98 22.4
1456251081 2770.96 22.4
1456251082 2771.18 22.4
1456251083 2771.03 22.4
1456251084 2770.74 22.4
1456251085 2770.51 22.4
1456251086 2770.62 22.4
1456251087 2770.63 22.4
1456251087 2770.31 22.4
1456251088 2770.34 22.4
1456251089 2770.42 22.4
1456251090 2770.6 22.4
1456251091 2770.4 22.4
1456251092 2771.62 22.4
1456251093 2771.09 22.4
1456251094 2770.41 22.4
1456251095 2771.08 22.4
1456251096 2770.94 22.4
1456251096 2771.25 22.4
1456251097 2771.25 22.4
1456251098 2771.93 22.4
1456251099 2771.64 22.4
1456251100 2771.77 22.4
1456251101 2771.77 22.4
1456251102 2772.02 22.4
1456251103 2772.54 22.4
1456251104 2772.54 22.4
1456251105 2773.05 22.4
1456251106 2771.76 22.4
1456251107 2771.72 22.4
1456251108 2771.72 22.4
1456251109 2771.72 22.4
1456251110 2771.76 22.4
1456251111 2771.76 22.4
1456251112 2771.76 22.4
1456251113 2772.56 22.4
1456251114 2772.56 22.4
1456251114 2772.0 22.4
1456251115 2772.0 22.4
1456251116 2771.41 22.4
1456251117 2771.76 22.4
1456251118 2771.76 22.4
1456251119 2772.3 22.4
1456251120 2771.53 22.4
1456251121 2771.56 22.4
1456251122 2771.12 22.4
1456251123 2771.35 22.4
1456251123 2771.0 22.4
1456251124 2771.0 22.4
1456251125 2770.54 22.4
1456251126 2770.16 22.4
1456251127 2770.08 22.4
1456251128 2770.09 22.4
1456251129 2770.4 22.4
1456251130 2770.48 22.4
1456251131 2770.9 22.4
1456251132 2770.93 22.4
1456251132 2771.21 22.4
1456251133 2772.17 22.4
1456251134 2771.96 22.4
1456251135 2771.96 22.4
1456251137 2772.17 22.4
1456251138 2772.17 22.4
1456251138 2771.44 22.4
1456251139 2771.44 22.4
1456251140 2771.9 22.4
1456251141 2771.9 22.4
1456251142 2771.44 22.4
1456251143 2771.44 22.4
1456251144 2771.28 22.4
1456251145 2771.19 22.4
1456251146 2771.19 22.4
1456251147 2770.44 22.4
1456251148 2770.44 22.4
1456251148 2771.38 22.4
1456251149 2771.38 22.4
1456251150 2770.89 22.4
1456251151 2771.98 22.4
1456251152 2771.98 22.39
1456251153 2771.98 22.39
1456251154 2771.6 22.39
1456251155 2771.6 22.39
1456251156 2771.6 22.39
1456251157 2771.27 22.39
1456251157 2771.27 22.39
1456251158 2771.63 22.39
1456251159 2771.63 22.39
1456251160 2771.63 22.39
1456251161 2771.71 22.39
1456251162 2771.71 22.39
1456251163 2771.71 22.39
1456251164 2771.63 22.39
1456251165 2771.41 22.39
1456251166 2772.15 22.39
1456251167 2772.15 22.39
1456251167 2772.17 22.39
1456251168 2772.31 22.39
1456251169 2772.31 22.39
1456251170 2772.16 22.39
1456251171 2772.36 22.39
1456251172 2772.36 22.39
1456251173 2772.15 22.39
1456251174 2772.15 22.39
1456251175 2772.42 22.39
1456251176 2771.81 22.39
1456251176 2771.81 22.39
1456251177 2771.01 22.39
1456251178 2771.01 22.39
1456251179 2771.35 22.39
1456251180 2771.35 22.39
1456251181 2771.3 22.39
1456251182 2771.3 22.39
1456251183 2771.37 22.39
1456251184 2770.88 22.39
1456251185 2771.35 22.39
1456251185 2770.8 22.39
1456251186 2770.66 22.39
1456251187 2770.35 22.39
1456251188 2770.01 22.39
1456251189 2770.15 22.39
1456251190 2769.9 22.39
1456251191 2769.8 22.39
1456251192 2769.66 22.39
1456251193 2769.52 22.39
1456251193 2769.52 22.39
1456251194 2769.79 22.39
1456251195 2770.09 22.39
1456251197 2770.09 22.39
1456251198 2769.88 22.39
1456251199 2770.33 22.39
1456251200 2770.22 22.39
1456251200 2770.54 22.39
1456251201 2770.75 22.39
1456251202 2770.45 22.39
1456251203 2770.43 22.39
1456251204 2770.14 22.39
1456251205 2770.25 22.39
1456251206 2769.9 22.39
1456251207 2770.09 22.39
1456251208 2770.39 22.39
1456251209 2770.15 22.39
1456251210 2770.05 22.39
1456251210 2769.68 22.39
1456251211 2769.98 22.39
1456251212 2769.54 22.39
1456251213 2769.5 22.39
1456251214 2769.5 22.39
1456251215 2769.36 22.39
1456251216 2769.22 22.39
1456251217 2769.18 22.39
1456251218 2769.07 22.39
1456251219 2769.06 22.39
1456251219 2768.99 22.39
1456251220 2768.99 22.39
1456251221 2768.91 22.39
1456251222 2768.82 22.39
1456251223 2768.75 22.39
1456251224 2768.34 22.39
1456251225 2768.3 22.39
1456251226 2767.79 22.39
1456251227 2768.19 22.39
1456251228 2767.56 22.39
1456251229 2767.56 22.39
1456251230 2767.56 22.39
1456251231 2767.79 22.39
1456251231 2767.79 22.39
1456251232 2767.79 22.39
1456251233 2767.56 22.39
1456251234 2767.56 22.39
1456251235 2767.5 22.39
1456251236 2767.5 22.39
1456251237 2765.97 22.39
1456251238 2766.43 22.39
1456251239 2766.43 22.39
1456251240 2765.15 22.39
1456251241 2765.15 22.39
1456251241 2765.25 22.39
1456251242 2765.46 22.39
1456251243 2765.47 22.39
1456251244 2765.48 22.39
1456251245 2764.28 22.39
1456251246 2764.28 22.39
1456251247 2764.67 22.39
1456251248 2765.47 22.39
1456251249 2765.2 22.39
1456251250 2765.14 22.39
1456251251 2766.0 22.39
1456251251 2766.11 22.39
1456251252 2765.85 22.39
1456251253 2765.33 22.39
1456251254 2765.33 22.39
1456251255 2765.85 22.39
1456251256 2765.85 22.39
1456251257 2765.83 22.39
1456251258 2766.45 22.39
1456251259 2766.46 22.39
1456251260 2766.46 22.39
1456251261 2765.93 22.39
1456251262 2765.93 22.39
1456251262 2765.84 22.39
1456251263 2764.95 22.38
1456251264 2764.95 22.38
1456251265 2764.0 22.38
1456251266 2764.0 22.38
1456251267 2764.01 22.38
1456251268 2764.01 22.38
1456251269 2764.01 22.38
1456251270 2763.83 22.38
1456251270 2763.54 22.38
1456251271 2763.08 22.38
1456251272 2763.08 22.38
1456251273 2763.04 22.38
1456251274 2763.34 22.38
1456251275 2763.0 22.38
1456251276 2763.33 22.38
1456251277 2763.33 22.38
1456251278 2762.0 22.38
1456251279 2762.78 22.38
1456251279 2762.22 22.37
1456251280 2762.22 22.37
1456251281 2762.4 22.37
1456251282 2762.4 22.37
1456251283 2761.29 22.37
1456251284 2761.29 22.37
1456251285 2761.4 22.37
1456251286 2761.42 22.37
1456251287 2761.72 22.37
1456251287 2761.49 22.37
1456251288 2761.38 22.37
1456251289 2761.42 22.37
1456251290 2761.42 22.37
1456251291 2760.95 22.38
1456251292 2760.0 22.38
1456251293 2760.08 22.38
1456251294 2760.25 22.37
1456251295 2759.8 22.37
1456251296 2759.8 22.36
1456251297 2760.0 22.36
1456251298 2760.0 22.36
1456251298 2757.0 22.36
1456251299 2757.0 22.36
1456251300 2756.7 22.36
1456251301 2756.7 22.35
1456251302 2757.8 22.35
1456251303 2757.8 22.38
1456251304 2757.7 22.36
1456251305 2757.7 22.36
1456251306 2757.7 22.36
1456251307 2757.17 22.36
1456251307 2757.17 22.36
1456251308 2757.17 22.36
1456251309 2758.01 22.36
1456251310 2758.01 22.36
1456251311 2758.0 22.36
1456251312 2758.0 22.38
1456251313 2758.14 22.38
1456251314 2758.77 22.36
1456251315 2758.77 22.36
1456251316 2757.96 22.36
1456251316 2758.91 22.37
1456251317 2758.91 22.37
1456251318 2758.6 22.37
1456251319 2757.89 22.37
1456251320 2757.89 22.37
1456251321 2757.9 22.37
1456251322 2757.9 22.36
1456251323 2758.36 22.36
1456251324 2758.24 22.36
1456251325 2759.51 22.36
1456251326 2759.51 22.36
1456251326 2759.27 22.36
1456251327 2760.48 22.36
1456251328 2759.78 22.36
1456251329 2759.78 22.36
1456251330 2761.89 22.36
1456251331 2761.89 22.36
1456251332 2762.23 22.36
1456251333 2762.23 22.36
1456251334 2761.9 22.37
1456251335 2763.03 22.37
1456251336 2763.0 22.37
1456251337 2763.19 22.35
1456251337 2763.64 22.35
1456251338 2763.64 22.35
1456251339 2764.21 22.35
